gene_id,tempResponsive,PIF7Dependent
AT4G31240,False,False
AT4G31248,False,False
AT4G31250,False,False
AT4G31270,False,False
AT4G31290,False,False
AT4G31300,False,False
AT4G31310,False,False
AT4G31320,False,False
AT4G31330,False,False
AT4G31340,False,False
AT4G31350,False,False
AT4G31360,False,False
AT4G31380,True,True
AT4G31390,False,False
AT4G31400,False,False
AT4G31410,False,False
AT4G31420,False,False
AT4G31430,False,False
AT4G31440,False,False
AT4G31441,False,False
AT4G31450,False,False
AT4G31460,False,False
AT4G31470,False,False
AT4G31480,False,False
AT4G31490,False,False
AT4G31500,False,False
AT4G31510,False,False
AT4G31530,False,False
AT4G31540,False,False
AT4G31550,False,False
AT4G31560,False,False
AT4G31570,False,False
AT4G31580,False,False
AT4G31590,False,True
AT4G31600,False,False
AT4G31620,False,False
AT4G31650,False,False
AT4G31670,False,False
AT4G31700,False,False
AT4G31720,False,False
AT4G31730,True,False
AT4G31750,False,False
AT4G31770,False,False
AT4G31780,False,False
AT4G31790,False,False
AT4G31800,False,False
AT4G31805,False,False
AT4G31810,False,False
AT4G31820,False,False
AT4G31840,False,False
AT4G31850,False,False
AT4G31860,False,False
AT4G31870,False,False
AT4G31875,False,False
AT4G31877,False,False
AT4G31880,False,False
AT4G31890,False,False
AT4G31910,True,True
AT4G31920,False,False
AT4G31930,False,False
AT4G31940,False,True
AT4G31980,False,False
AT4G31985,False,False
AT4G31990,False,False
AT4G32000,False,False
AT4G32010,False,False
AT4G32020,False,False
AT4G32030,False,False
AT4G32040,False,False
AT4G32050,False,False
AT4G32060,False,False
AT4G32070,False,False
AT4G32120,False,False
AT4G32130,False,False
AT4G32140,False,False
AT4G32150,False,False
AT4G32160,False,False
AT4G32175,False,False
AT4G32180,False,False
AT4G32190,False,False
AT4G32200,False,False
AT4G32208,False,False
AT4G32210,False,False
AT4G32240,False,False
AT4G32250,False,False
AT4G32260,False,False
AT4G32270,False,False
AT4G32272,False,False
AT4G32280,True,True
AT4G32285,False,False
AT4G32290,False,False
AT4G32295,False,False
AT4G32300,False,False
AT4G32320,False,False
AT4G32330,False,False
AT4G32340,False,False
AT4G32350,True,True
AT4G32360,False,False
AT4G32390,False,False
AT4G32400,False,False
AT4G32410,False,False
AT4G32420,False,False
AT4G32430,False,False
AT4G32440,False,False
AT4G32450,False,False
AT4G32460,False,True
AT4G32470,False,False
AT4G32480,True,False
AT4G32520,False,False
AT4G32530,False,False
AT4G32551,False,False
AT4G32560,False,False
AT4G32570,False,False
AT4G32590,False,False
AT4G32600,False,False
AT4G32605,False,False
AT4G32610,False,False
AT4G32620,False,False
AT4G32640,False,False
AT4G32650,False,False
AT4G32660,False,False
AT4G32670,True,False
AT4G32680,False,False
AT4G32690,False,False
AT4G32700,False,False
AT4G32710,False,False
AT4G32720,False,False
AT4G32730,False,False
AT4G32750,False,False
AT4G32760,False,False
AT4G32770,False,False
AT4G32780,False,False
AT4G32785,False,False
AT4G32790,False,False
AT4G32800,False,False
AT4G32810,False,False
AT4G32820,False,False
AT4G32830,False,False
AT4G32840,False,False
AT4G32850,False,False
AT4G32860,False,False
AT4G32870,False,False
AT4G32880,False,False
AT4G32890,False,False
AT4G32900,False,False
AT4G32910,False,False
AT4G32915,False,False
AT4G32920,False,False
AT4G32930,False,False
AT4G32940,False,False
AT4G32950,False,False
AT4G32960,False,False
AT4G32970,False,False
AT4G32980,False,False
AT4G32990,False,False
AT4G33000,False,False
AT4G33010,False,True
AT4G33030,False,False
AT4G33040,False,False
AT4G33050,False,False
AT4G33060,False,False
AT4G33070,False,False
AT4G33080,False,False
AT4G33090,False,False
AT4G33100,False,False
AT4G33110,False,False
AT4G33120,True,False
AT4G33130,False,False
AT4G33140,False,False
AT4G33150,False,False
AT4G33160,False,False
AT4G33170,False,False
AT4G33180,False,False
AT4G33200,False,False
AT4G33210,False,False
AT4G33220,False,False
AT4G33240,False,False
AT4G33250,False,False
AT4G33260,False,False
AT4G33270,False,False
AT4G33280,False,True
AT4G33300,False,False
AT4G33310,False,False
AT4G33320,False,False
AT4G33330,False,False
AT4G33350,False,False
AT4G33360,False,False
AT4G33380,False,False
AT4G33400,False,False
AT4G33410,False,False
AT4G33420,True,True
AT4G33430,False,False
AT4G33440,False,False
AT4G33460,False,False
AT4G33467,False,False
AT4G33470,False,False
AT4G33480,False,False
AT4G33490,True,False
AT4G33495,False,False
AT4G33500,False,False
AT4G33510,False,False
AT4G33520,False,False
AT4G33530,False,False
AT4G33540,False,False
AT4G33550,True,True
AT4G33560,False,False
AT4G33565,False,False
AT4G33580,False,False
AT4G33610,False,False
AT4G33620,False,False
AT4G33625,False,False
AT4G33630,False,False
AT4G33640,False,False
AT4G33650,False,False
AT4G33660,True,False
AT4G33666,True,False
AT4G33670,False,False
AT4G33680,False,False
AT4G33690,False,False
AT4G33700,False,False
AT4G33730,False,False
AT4G33740,True,False
AT4G33760,False,False
AT4G33770,False,False
AT4G33780,False,False
AT4G33790,False,False
AT4G33800,False,False
AT4G33810,False,False
AT4G33865,False,False
AT4G33880,False,False
AT4G33890,False,False
AT4G33905,False,True
AT4G33910,False,False
AT4G33920,False,False
AT4G33925,False,False
AT4G33940,False,False
AT4G33945,False,False
AT4G33950,False,False
AT4G33960,False,False
AT4G33980,False,False
AT4G33985,False,False
AT4G33990,False,False
AT4G34000,True,False
AT4G34020,False,False
AT4G34030,False,False
AT4G34040,False,False
AT4G34050,False,False
AT4G34060,False,False
AT4G34070,False,False
AT4G34090,False,False
AT4G34100,False,False
AT4G34110,False,False
AT4G34120,False,False
AT4G34131,False,False
AT4G34135,False,False
AT4G34138,False,False
AT4G34140,False,False
AT4G34150,False,False
AT4G34160,False,False
AT4G34180,False,False
AT4G34190,False,False
AT4G34200,False,False
AT4G34215,False,False
AT4G34220,False,False
AT4G34230,False,False
AT4G34240,False,False
AT4G34250,False,False
AT4G34260,True,False
AT4G34265,False,False
AT4G34270,False,False
AT4G34280,False,False
AT4G34290,False,False
AT4G34310,False,False
AT4G34320,False,False
AT4G34340,False,False
AT4G34350,False,False
AT4G34360,False,False
AT4G34370,False,False
AT4G34390,False,False
AT4G34412,False,False
AT4G34419,False,False
AT4G34420,False,False
AT4G34430,False,False
AT4G34450,False,False
AT4G34460,False,False
AT4G34480,False,False
AT4G34490,False,False
AT4G34500,False,False
AT4G34510,False,False
AT4G34530,True,True
AT4G34540,True,False
AT4G34555,False,False
AT4G34560,False,False
AT4G34570,False,False
AT4G34580,False,False
AT4G34588,False,False
AT4G34600,False,False
AT4G34610,False,False
AT4G34620,False,False
AT4G34630,False,False
AT4G34640,False,False
AT4G34650,True,True
AT4G34660,False,False
AT4G34670,False,False
AT4G34680,False,False
AT4G34700,False,False
AT4G34710,False,False
AT4G34720,False,False
AT4G34730,False,False
AT4G34740,False,False
AT4G34750,False,False
AT4G34760,True,False
AT4G34770,True,True
AT4G34790,True,False
AT4G34800,False,False
AT4G34810,False,False
AT4G34830,False,False
AT4G34840,False,False
AT4G34860,False,False
AT4G34870,False,False
AT4G34880,False,False
AT4G34881,False,False
AT4G34890,False,False
AT4G34900,False,False
AT4G34910,False,False
AT4G34920,False,False
AT4G34930,False,False
AT4G34950,False,False
AT4G34960,False,False
AT4G34970,False,False
AT4G34980,False,False
AT4G34990,False,False
AT4G35000,False,False
AT4G35020,False,False
AT4G35030,False,False
AT4G35040,False,False
AT4G35050,False,False
AT4G35060,False,False
AT4G35070,False,False
AT4G35080,False,False
AT4G35090,False,False
AT4G35100,True,False
AT4G35110,False,False
AT4G35130,False,False
AT4G35140,False,False
AT4G35160,False,False
AT4G35190,False,False
AT4G35200,False,False
AT4G35220,False,False
AT4G35230,False,False
AT4G35240,False,False
AT4G35250,False,False
AT4G35260,False,False
AT4G35270,False,False
AT4G35290,False,False
AT4G35300,False,False
AT4G35310,False,False
AT4G35320,True,True
AT4G35335,False,False
AT4G35350,False,False
AT4G35360,False,False
AT4G35380,False,False
AT4G35390,False,False
AT4G35410,False,False
AT4G35420,False,False
AT4G35430,False,False
AT4G35440,False,False
AT4G35450,False,False
AT4G35460,False,False
AT4G35470,True,False
AT4G35480,False,False
AT4G35490,False,False
AT4G35500,False,False
AT4G35510,False,False
AT4G35530,False,False
AT4G35540,False,False
AT4G35550,False,False
AT4G35560,False,False
AT4G35570,False,False
AT4G35580,False,False
AT4G35600,False,False
AT4G35620,False,False
AT4G35630,False,False
AT4G35640,False,False
AT4G35680,False,False
AT4G35720,False,True
AT4G35730,False,False
AT4G35740,False,False
AT4G35750,False,False
AT4G35760,False,False
AT4G35770,True,False
AT4G35780,False,False
AT4G35783,False,False
AT4G35785,False,False
AT4G35790,False,False
AT4G35800,False,False
AT4G35810,False,False
AT4G35830,False,False
AT4G35840,False,False
AT4G35850,False,False
AT4G35860,False,False
AT4G35870,False,False
AT4G35880,False,False
AT4G35890,False,False
AT4G35900,False,False
AT4G35905,False,False
AT4G35910,False,False
AT4G35920,False,False
AT4G35930,False,False
AT4G35940,False,False
AT4G35950,False,False
AT4G35970,False,False
AT4G35980,False,False
AT4G35985,False,False
AT4G35987,False,False
AT4G36010,False,False
AT4G36020,False,False
AT4G36030,False,False
AT4G36032,False,False
AT4G36040,False,False
AT4G36050,False,False
AT4G36052,False,False
AT4G36060,False,True
AT4G36080,False,False
AT4G36090,False,False
AT4G36120,False,False
AT4G36130,False,False
AT4G36140,False,False
AT4G36150,False,False
AT4G36160,False,False
AT4G36180,False,False
AT4G36190,False,False
AT4G36195,False,False
AT4G36210,False,False
AT4G36220,False,False
AT4G36230,False,True
AT4G36240,False,False
AT4G36250,False,False
AT4G36260,False,False
AT4G36270,False,False
AT4G36280,False,False
AT4G36290,False,False
AT4G36360,False,False
AT4G36380,False,False
AT4G36390,False,False
AT4G36400,False,False
AT4G36410,False,False
AT4G36420,False,False
AT4G36430,True,True
AT4G36440,False,False
AT4G36450,False,False
AT4G36470,False,False
AT4G36480,False,False
AT4G36500,False,False
AT4G36515,False,False
AT4G36520,True,False
AT4G36530,False,False
AT4G36540,False,False
AT4G36550,False,False
AT4G36570,False,True
AT4G36580,False,False
AT4G36600,True,False
AT4G36610,False,False
AT4G36620,False,False
AT4G36630,False,False
AT4G36640,False,False
AT4G36648,False,False
AT4G36650,False,False
AT4G36660,False,False
AT4G36670,False,False
AT4G36680,False,False
AT4G36690,False,False
AT4G36710,False,False
AT4G36720,False,False
AT4G36730,True,False
AT4G36740,False,False
AT4G36750,False,False
AT4G36760,False,False
AT4G36780,False,False
AT4G36790,False,False
AT4G36791,False,False
AT4G36800,False,False
AT4G36810,False,False
AT4G36830,False,False
AT4G36840,False,False
AT4G36850,True,False
AT4G36860,False,False
AT4G36870,False,False
AT4G36880,False,False
AT4G36890,False,False
AT4G36900,True,False
AT4G36910,False,False
AT4G36920,False,False
AT4G36930,False,False
AT4G36940,False,False
AT4G36945,False,True
AT4G36960,False,False
AT4G36970,False,False
AT4G36980,False,False
AT4G36990,False,False
AT4G37000,False,False
AT4G37010,False,True
AT4G37020,False,False
AT4G37030,False,False
AT4G37040,False,False
AT4G37070,False,False
AT4G37080,False,False
AT4G37090,False,False
AT4G37095,False,False
AT4G37100,False,False
AT4G37110,False,False
AT4G37120,False,False
AT4G37130,False,False
AT4G37150,False,False
AT4G37160,False,False
AT4G37170,False,False
AT4G37180,False,False
AT4G37190,False,False
AT4G37200,False,False
AT4G37210,False,False
AT4G37220,False,False
AT4G37225,False,False
AT4G37240,False,False
AT4G37250,False,False
AT4G37260,False,False
AT4G37270,False,False
AT4G37280,False,False
AT4G37295,False,False
AT4G37300,False,False
AT4G37310,False,False
AT4G37320,False,False
AT4G37330,False,False
AT4G37340,False,False
AT4G37370,False,False
AT4G37380,False,False
AT4G37390,False,False
AT4G37400,False,False
AT4G37410,False,False
AT4G37430,False,False
AT4G37432,False,False
AT4G37440,False,False
AT4G37445,False,False
AT4G37450,True,True
AT4G37460,False,False
AT4G37470,False,False
AT4G37480,False,False
AT4G37483,False,False
AT4G37490,False,False
AT4G37510,False,False
AT4G37520,False,False
AT4G37530,False,False
AT4G37540,False,False
AT4G37550,False,False
AT4G37553,False,True
AT4G37560,False,False
AT4G37580,False,False
AT4G37590,False,False
AT4G37608,False,False
AT4G37610,False,False
AT4G37620,False,False
AT4G37630,False,False
AT4G37640,False,False
AT4G37650,False,False
AT4G37660,False,False
AT4G37670,False,False
AT4G37680,False,False
AT4G37682,False,False
AT4G37685,False,False
AT4G37700,False,False
AT4G37730,False,True
AT4G37740,False,False
AT4G37750,False,False
AT4G37760,False,False
AT4G37790,False,False
AT4G37800,True,False
AT4G37810,False,False
AT4G37820,False,False
AT4G37830,False,False
AT4G37870,False,False
AT4G37880,False,False
AT4G37890,True,True
AT4G37895,False,False
AT4G37900,False,False
AT4G37910,False,False
AT4G37920,False,False
AT4G37925,False,False
AT4G37930,False,False
AT4G37940,False,False
AT4G37970,False,False
AT4G37980,True,True
AT4G38010,False,False
AT4G38020,False,False
AT4G38040,False,False
AT4G38050,False,False
AT4G38060,False,False
AT4G38070,False,False
AT4G38080,False,False
AT4G38090,False,False
AT4G38100,False,False
AT4G38120,False,False
AT4G38130,False,False
AT4G38150,False,False
AT4G38160,False,False
AT4G38170,False,False
AT4G38180,False,False
AT4G38200,False,False
AT4G38210,False,False
AT4G38215,False,False
AT4G38220,False,False
AT4G38225,False,False
AT4G38230,False,False
AT4G38240,False,False
AT4G38250,False,False
AT4G38260,False,False
AT4G38270,False,False
AT4G38280,False,False
AT4G38290,False,False
AT4G38300,False,False
AT4G38310,False,False
AT4G38320,False,False
AT4G38330,False,False
AT4G38350,False,False
AT4G38360,False,False
AT4G38370,False,False
AT4G38380,False,False
AT4G38400,True,True
AT4G38410,False,False
AT4G38420,False,False
AT4G38430,False,False
AT4G38440,False,False
AT4G38460,False,False
AT4G38470,False,False
AT4G38480,False,False
AT4G38490,False,False
AT4G38495,False,False
AT4G38500,False,False
AT4G38510,False,False
AT4G38520,False,False
AT4G38530,False,False
AT4G38540,False,False
AT4G38545,False,False
AT4G38550,False,False
AT4G38552,False,False
AT4G38570,False,False
AT4G38580,False,False
AT4G38600,False,False
AT4G38620,False,False
AT4G38630,False,False
AT4G38640,False,False
AT4G38650,False,False
AT4G38660,False,False
AT4G38670,False,False
AT4G38680,False,False
AT4G38690,True,False
AT4G38700,True,False
AT4G38710,False,False
AT4G38730,False,False
AT4G38740,False,False
AT4G38760,False,False
AT4G38770,False,True
AT4G38790,False,False
AT4G38800,False,False
AT4G38810,False,False
AT4G38825,True,True
AT4G38830,False,False
AT4G38840,False,False
AT4G38850,True,True
AT4G38860,True,True
AT4G38890,False,False
AT4G38900,False,False
AT4G38910,False,False
AT4G38920,False,False
AT4G38930,False,False
AT4G38932,True,False
AT4G38940,False,False
AT4G38950,False,False
AT4G38960,False,False
AT4G38970,False,False
AT4G38980,False,False
AT4G39010,False,False
AT4G39030,False,False
AT4G39040,False,False
AT4G39050,False,False
AT4G39070,False,False
AT4G39080,False,False
AT4G39090,False,False
AT4G39100,False,False
AT4G39120,False,False
AT4G39140,False,False
AT4G39150,False,False
AT4G39160,False,False
AT4G39170,False,False
AT4G39180,False,False
AT4G39190,False,False
AT4G39200,False,False
AT4G39210,False,True
AT4G39220,False,False
AT4G39230,False,False
AT4G39235,False,False
AT4G39240,False,False
AT4G39260,False,False
AT4G39270,False,False
AT4G39280,False,False
AT4G39300,False,False
AT4G39320,False,True
AT4G39330,False,False
AT4G39350,False,False
AT4G39361,False,False
AT4G39363,True,False
AT4G39364,True,False
AT4G39366,False,False
AT4G39370,False,False
AT4G39380,False,False
AT4G39390,False,False
AT4G39400,True,True
AT4G39420,False,False
AT4G39460,False,False
AT4G39470,False,False
AT4G39480,True,False
AT4G39510,False,False
AT4G39520,False,False
AT4G39530,False,False
AT4G39540,False,False
AT4G39550,False,False
AT4G39560,False,False
AT4G39570,False,False
AT4G39580,False,False
AT4G39600,False,False
AT4G39620,False,False
AT4G39630,False,False
AT4G39640,False,False
AT4G39660,False,False
AT4G39670,False,True
AT4G39675,False,False
AT4G39680,False,False
AT4G39690,False,False
AT4G39700,False,False
AT4G39710,False,False
AT4G39720,False,False
AT4G39730,False,False
AT4G39740,False,False
AT4G39770,False,False
AT4G39780,False,False
AT4G39790,False,False
AT4G39795,False,False
AT4G39800,False,True
AT4G39810,False,False
AT4G39820,False,False
AT4G39838,False,False
AT4G39840,False,True
AT4G39850,False,False
AT4G39860,False,False
AT4G39870,False,False
AT4G39880,False,False
AT4G39890,False,False
AT4G39900,False,False
AT4G39910,False,False
AT4G39920,False,False
AT4G39925,False,False
AT4G39930,False,False
AT4G39940,False,False
AT4G39950,False,False
AT4G39952,False,False
AT4G39955,False,True
AT4G39960,False,False
AT4G39970,False,False
AT4G39980,False,False
AT4G39990,False,False
AT4G40000,False,False
AT4G40010,False,True
AT4G40030,False,False
AT4G40040,False,False
AT4G40042,False,False
AT4G40045,False,False
AT4G40050,False,False
AT4G40060,False,False
AT4G40065,False,False
AT4G40070,False,False
AT4G40080,False,False
AT4G40090,False,False
AT5G01010,False,False
AT5G01015,False,False
AT5G01020,False,False
AT5G01030,False,False
AT5G01040,False,False
AT5G01050,False,False
AT5G01070,False,False
AT5G01075,False,False
AT5G01090,False,False
AT5G01100,False,False
AT5G01110,False,False
AT5G01160,False,False
AT5G01170,False,False
AT5G01175,False,False
AT5G01180,False,True
AT5G01190,False,False
AT5G01200,False,False
AT5G01210,True,True
AT5G01215,False,False
AT5G01220,False,False
AT5G01230,False,False
AT5G01240,False,False
AT5G01250,False,False
AT5G01260,False,False
AT5G01270,False,False
AT5G01290,False,False
AT5G01300,False,False
AT5G01310,False,False
AT5G01330,False,False
AT5G01340,False,False
AT5G01350,False,False
AT5G01360,False,False
AT5G01370,False,False
AT5G01390,False,False
AT5G01400,False,False
AT5G01410,False,False
AT5G01420,False,False
AT5G01430,False,False
AT5G01445,False,False
AT5G01450,False,False
AT5G01460,False,False
AT5G01470,False,False
AT5G01490,False,False
AT5G01500,False,False
AT5G01510,False,False
AT5G01520,False,False
AT5G01530,False,False
AT5G01542,False,False
AT5G01560,False,False
AT5G01570,False,False
AT5G01580,False,False
AT5G01590,False,False
AT5G01595,False,False
AT5G01600,True,True
AT5G01610,False,False
AT5G01620,False,False
AT5G01630,False,False
AT5G01640,False,False
AT5G01650,False,False
AT5G01660,False,False
AT5G01670,False,False
AT5G01700,False,False
AT5G01712,False,False
AT5G01715,False,False
AT5G01720,False,False
AT5G01730,False,True
AT5G01740,True,True
AT5G01747,False,False
AT5G01750,False,False
AT5G01770,False,False
AT5G01780,False,False
AT5G01790,False,True
AT5G01800,False,False
AT5G01810,False,False
AT5G01820,False,False
AT5G01830,False,False
AT5G01840,False,False
AT5G01850,False,False
AT5G01870,False,False
AT5G01880,False,False
AT5G01881,False,False
AT5G01890,False,False
AT5G01910,False,False
AT5G01920,False,False
AT5G01930,True,False
AT5G01940,False,False
AT5G01950,False,False
AT5G01960,False,False
AT5G01970,False,False
AT5G01980,False,False
AT5G01990,False,False
AT5G02010,False,False
AT5G02020,True,False
AT5G02030,False,False
AT5G02040,False,False
AT5G02050,False,False
AT5G02060,False,False
AT5G02080,False,False
AT5G02090,False,False
AT5G02100,False,False
AT5G02120,False,False
AT5G02130,False,False
AT5G02140,False,False
AT5G02150,False,False
AT5G02160,False,False
AT5G02170,False,False
AT5G02180,False,False
AT5G02190,False,True
AT5G02200,True,True
AT5G02220,False,False
AT5G02230,True,False
AT5G02240,False,False
AT5G02244,False,False
AT5G02250,False,False
AT5G02260,False,False
AT5G02270,False,False
AT5G02280,False,False
AT5G02290,False,False
AT5G02310,False,False
AT5G02320,False,False
AT5G02350,False,False
AT5G02360,False,False
AT5G02370,False,False
AT5G02380,False,False
AT5G02400,False,False
AT5G02410,False,False
AT5G02420,False,False
AT5G02430,False,False
AT5G02440,False,False
AT5G02450,False,False
AT5G02460,False,False
AT5G02470,False,False
AT5G02480,False,False
AT5G02490,True,False
AT5G02500,False,False
AT5G02502,False,False
AT5G02520,False,False
AT5G02530,False,False
AT5G02540,True,True
AT5G02550,False,False
AT5G02560,True,False
AT5G02570,False,False
AT5G02580,False,False
AT5G02590,False,False
AT5G02600,False,False
AT5G02610,False,False
AT5G02620,False,False
AT5G02630,False,False
AT5G02640,False,False
AT5G02650,False,False
AT5G02670,False,False
AT5G02680,False,False
AT5G02690,False,False
AT5G02710,False,False
AT5G02720,False,False
AT5G02740,False,False
AT5G02750,False,True
AT5G02760,True,True
AT5G02770,False,False
AT5G02780,False,True
AT5G02790,False,False
AT5G02800,False,False
AT5G02810,True,False
AT5G02820,False,False
AT5G02830,False,False
AT5G02840,True,False
AT5G02850,False,True
AT5G02860,False,False
AT5G02870,False,False
AT5G02880,False,False
AT5G02890,False,False
AT5G02910,False,False
AT5G02940,False,False
AT5G02950,False,False
AT5G02960,False,False
AT5G02970,False,False
AT5G03010,False,False
AT5G03020,False,False
AT5G03030,False,False
AT5G03040,False,False
AT5G03050,False,False
AT5G03060,False,False
AT5G03070,False,False
AT5G03080,False,False
AT5G03090,False,False
AT5G03100,False,False
AT5G03110,False,False
AT5G03120,True,False
AT5G03130,False,True
AT5G03140,False,False
AT5G03150,True,True
AT5G03160,False,False
AT5G03170,True,False
AT5G03180,False,False
AT5G03190,False,False
AT5G03200,False,False
AT5G03210,False,False
AT5G03220,False,False
AT5G03230,True,False
AT5G03240,False,False
AT5G03250,False,False
AT5G03260,True,True
AT5G03270,False,False
AT5G03280,False,False
AT5G03285,True,False
AT5G03290,False,False
AT5G03300,False,False
AT5G03310,False,False
AT5G03320,False,False
AT5G03330,False,False
AT5G03340,False,False
AT5G03345,False,False
AT5G03350,False,False
AT5G03360,False,False
AT5G03370,False,False
AT5G03380,False,False
AT5G03390,False,False
AT5G03406,False,False
AT5G03415,False,False
AT5G03420,False,False
AT5G03430,False,False
AT5G03440,False,False
AT5G03450,False,False
AT5G03455,False,False
AT5G03460,False,False
AT5G03470,False,False
AT5G03490,False,False
AT5G03495,False,False
AT5G03500,False,False
AT5G03510,False,False
AT5G03520,False,False
AT5G03530,False,False
AT5G03540,False,False
AT5G03545,True,True
AT5G03550,False,False
AT5G03552,False,True
AT5G03555,False,False
AT5G03560,False,False
AT5G03570,False,False
AT5G03610,False,False
AT5G03630,False,False
AT5G03650,False,False
AT5G03660,False,False
AT5G03670,False,False
AT5G03680,False,False
AT5G03690,False,False
AT5G03700,False,False
AT5G03720,True,False
AT5G03730,False,False
AT5G03740,False,False
AT5G03760,True,True
AT5G03770,False,False
AT5G03780,False,False
AT5G03790,False,False
AT5G03800,False,False
AT5G03830,False,False
AT5G03840,False,False
AT5G03850,False,False
AT5G03860,True,False
AT5G03870,False,False
AT5G03880,False,False
AT5G03890,False,True
AT5G03900,False,False
AT5G03905,False,False
AT5G03910,False,False
AT5G03940,False,False
AT5G03960,True,True
AT5G03970,False,False
AT5G03990,True,False
AT5G03995,False,False
AT5G04000,False,False
AT5G04020,False,False
AT5G04040,False,False
AT5G04050,False,False
AT5G04060,False,False
AT5G04070,False,False
AT5G04080,False,False
AT5G04090,False,False
AT5G04110,False,False
AT5G04130,False,False
AT5G04140,False,False
AT5G04150,False,False
AT5G04160,False,False
AT5G04170,False,False
AT5G04190,True,True
AT5G04200,False,False
AT5G04220,False,False
AT5G04230,False,False
AT5G04235,False,False
AT5G04238,False,False
AT5G04240,False,False
AT5G04250,False,False
AT5G04260,False,False
AT5G04270,False,False
AT5G04280,False,False
AT5G04290,False,False
AT5G04310,False,False
AT5G04320,False,False
AT5G04330,False,False
AT5G04340,False,False
AT5G04360,False,False
AT5G04370,True,False
AT5G04410,False,False
AT5G04420,False,False
AT5G04430,False,False
AT5G04440,False,False
AT5G04460,False,False
AT5G04470,False,False
AT5G04480,False,False
AT5G04490,False,False
AT5G04510,False,False
AT5G04520,False,False
AT5G04530,False,False
AT5G04540,False,False
AT5G04550,False,False
AT5G04560,False,False
AT5G04590,False,False
AT5G04600,False,False
AT5G04610,False,False
AT5G04620,False,False
AT5G04660,False,False
AT5G04670,False,False
AT5G04680,False,False
AT5G04700,False,False
AT5G04710,False,False
AT5G04720,False,False
AT5G04740,False,False
AT5G04750,False,False
AT5G04760,False,False
AT5G04770,False,False
AT5G04780,False,False
AT5G04790,False,False
AT5G04800,False,False
AT5G04810,False,False
AT5G04820,False,False
AT5G04830,False,False
AT5G04840,False,False
AT5G04850,False,False
AT5G04860,False,False
AT5G04870,False,False
AT5G04880,False,False
AT5G04885,False,False
AT5G04890,False,False
AT5G04895,False,False
AT5G04900,False,False
AT5G04910,False,False
AT5G04920,False,False
AT5G04930,False,False
AT5G04940,False,False
AT5G04950,False,False
AT5G04960,False,False
AT5G04970,False,False
AT5G04980,False,False
AT5G04990,False,False
AT5G05000,False,False
AT5G05010,False,False
AT5G05040,False,False
AT5G05060,False,False
AT5G05080,False,False
AT5G05090,False,False
AT5G05100,False,False
AT5G05110,False,False
AT5G05130,False,False
AT5G05140,False,False
AT5G05160,False,False
AT5G05170,False,False
AT5G05180,True,False
AT5G05190,False,False
AT5G05200,False,False
AT5G05210,False,False
AT5G05230,False,False
AT5G05240,False,False
AT5G05250,False,False
AT5G05270,False,False
AT5G05290,True,False
AT5G05310,False,False
AT5G05320,False,False
AT5G05330,False,False
AT5G05350,False,False
AT5G05360,False,False
AT5G05365,False,True
AT5G05370,False,False
AT5G05380,False,False
AT5G05400,False,False
AT5G05410,False,False
AT5G05420,True,False
AT5G05430,True,False
AT5G05435,False,False
AT5G05440,False,False
AT5G05450,False,False
AT5G05460,False,False
AT5G05470,False,False
AT5G05480,False,False
AT5G05500,False,False
AT5G05510,False,False
AT5G05520,False,False
AT5G05540,False,False
AT5G05550,False,False
AT5G05560,False,False
AT5G05570,False,False
AT5G05580,False,False
AT5G05590,False,False
AT5G05600,False,False
AT5G05610,False,False
AT5G05620,False,False
AT5G05630,False,False
AT5G05640,False,False
AT5G05660,False,False
AT5G05670,False,False
AT5G05680,False,False
AT5G05690,True,False
AT5G05700,False,False
AT5G05710,False,False
AT5G05730,False,False
AT5G05740,False,False
AT5G05750,False,False
AT5G05760,False,False
AT5G05780,False,False
AT5G05790,False,False
AT5G05800,False,False
AT5G05810,False,False
AT5G05820,False,False
AT5G05830,False,False
AT5G05840,False,True
AT5G05850,False,True
AT5G05860,False,False
AT5G05870,False,False
AT5G05880,False,False
AT5G05890,False,False
AT5G05920,False,False
AT5G05930,False,False
AT5G05940,False,False
AT5G05950,False,False
AT5G05960,False,True
AT5G05965,False,False
AT5G05970,False,False
AT5G05980,False,False
AT5G05987,False,False
AT5G05990,False,False
AT5G06000,False,False
AT5G06050,False,False
AT5G06060,False,False
AT5G06090,False,False
AT5G06100,False,False
AT5G06110,False,False
AT5G06120,False,False
AT5G06130,False,False
AT5G06140,False,False
AT5G06150,False,False
AT5G06160,False,False
AT5G06165,False,False
AT5G06180,False,False
AT5G06190,False,False
AT5G06200,True,True
AT5G06210,False,False
AT5G06220,False,False
AT5G06230,False,False
AT5G06240,False,False
AT5G06250,False,False
AT5G06260,False,False
AT5G06265,False,False
AT5G06270,False,False
AT5G06278,False,False
AT5G06280,True,False
AT5G06290,False,False
AT5G06300,False,False
AT5G06310,False,False
AT5G06320,False,False
AT5G06330,False,False
AT5G06340,False,False
AT5G06350,False,False
AT5G06360,False,False
AT5G06370,False,False
AT5G06390,False,False
AT5G06400,False,False
AT5G06410,False,False
AT5G06420,False,False
AT5G06430,False,False
AT5G06440,False,False
AT5G06450,False,False
AT5G06460,False,False
AT5G06470,True,False
AT5G06480,False,True
AT5G06510,True,False
AT5G06530,False,False
AT5G06540,False,False
AT5G06550,False,False
AT5G06560,False,False
AT5G06570,False,False
AT5G06580,False,False
